x,y,label
-0.130067,-0.698697,6
0.175914,0.452403,5
0.419706,0.239748,1
-0.123825,-0.689734,6
0.231908,-0.444872,7
0.193914,-0.487932,7
0.325388,0.751805,5
0.238048,-0.095017,8
0.027926,-0.472309,6
0.229291,-0.382963,9
0.226965,-0.254049,2
0.084547,2.026166,0
0.303605,0.117688,1
0.317247,0.242289,1
0.193183,0.409487,5
-0.072434,-0.464384,2
0.474461,0.258583,3
0.083387,0.121668,3
0.006055,1.829921,0
-0.092317,-0.644511,6
0.060096,-0.427903,2
0.122613,-0.846705,7
0.090136,-0.386443,6
0.068711,-0.217474,8
0.233041,-0.062229,8
0.038420,1.816536,0
-0.036415,-0.565212,6
0.369773,0.095908,1
0.176013,-0.191127,6
0.027926,-0.472309,2
0.493715,0.186451,3
0.129858,0.154150,3
0.380006,0.237093,1
0.242522,-0.586696,7
-0.091125,-0.642801,6
0.011512,-0.181847,8
0.171919,-0.273289,8
-0.117398,-0.917718,9
-0.043544,-0.880863,9
0.551481,-0.083679,1
-0.194635,-0.094280,8
0.062562,0.017840,8
-0.080056,-0.858028,9
-0.142998,-0.717272,6
0.096393,-0.249761,2
0.069886,-0.687645,7
0.162418,-0.020595,6
0.652197,-0.146805,1
0.361753,0.161271,1
0.355667,0.151845,1
0.034181,-0.463674,6
0.130703,-0.524451,4
0.208348,-0.461651,7
0.100449,0.214160,3
0.256387,-0.340921,7
0.080485,-0.635426,7
0.382017,0.136415,1
0.097401,-1.153651,7
-0.001847,-0.894851,9
0.068672,-0.070633,8
0.199386,0.153205,5
-0.235824,-1.105419,9
0.184875,-0.328154,2
0.224764,0.136558,3
0.275983,0.022353,5
-0.101245,-0.657321,6
0.301651,0.152025,5
-0.075842,1.598288,0
-0.052995,1.848927,0
-0.129098,-0.030271,3
-0.102475,-0.951628,7
0.027926,-0.472309,6
0.390044,0.057558,1
-0.017249,-0.806864,4
0.609226,-0.031016,1
0.066760,-0.232813,8
0.076386,-0.407096,6
-0.018631,0.091138,3
0.343048,1.200123,0
1.436503,-0.331838,1
-0.055794,-0.888770,4
0.831255,-0.152703,1
0.141143,-0.379545,2
0.158864,0.396945,5
0.364665,-0.108183,8
-0.243458,-1.159536,9
0.422593,0.057564,3
-0.198335,1.574889,0
0.228189,0.157938,5
0.257724,-0.438396,4
0.288320,0.072131,5
1.172665,-0.231020,1
0.119265,-0.560376,9
0.006731,-0.732929,7
0.058234,-0.430473,6
-0.249130,-1.133395,9
0.340509,-0.169545,8
0.046790,0.698954,5
0.027926,-0.472309,2
0.385609,-0.053385,1
0.441062,0.207088,1
0.330651,0.174120,1
-0.034633,-0.749696,4
-0.206544,-1.090469,9
-0.016172,-0.651731,9
-0.029767,-0.034468,8
0.415213,0.269097,1
0.027926,-0.472309,6
1.188321,-0.249144,1
0.027926,-0.472309,6
0.226884,0.368502,3
-0.049467,1.608826,0
0.210879,-0.242321,8
0.349703,0.079193,1
0.448746,0.080904,2
0.095829,0.067363,8
0.341041,0.248520,1
0.130758,-0.024709,8
0.296897,-0.114414,8
0.122735,0.203821,3
0.361962,0.053102,3
0.081708,-0.416162,2
0.592590,-0.102276,1
-0.201357,0.690534,0
-0.010030,-0.747314,4
0.113915,-0.576624,9
0.233137,0.138606,5
0.010442,-1.457507,7
-0.143509,-0.926491,4
-0.001436,-0.740629,4
0.047662,-0.046829,5
0.170255,0.338304,5
-0.015925,-0.677844,4
0.079689,-0.078836,8
-0.080168,-0.627085,6
0.374801,0.549139,3
0.297782,-0.052772,8
0.095538,0.382941,5
-0.298312,0.842142,0
0.189146,-0.142112,8
0.368354,-0.182168,2
0.186006,0.510649,5
0.218484,-0.420743,7
-0.051554,-0.760739,4
0.300324,-0.179482,4
0.281475,-1.092993,7
-0.043912,-1.049765,7
0.025302,-0.732237,7
0.508697,0.486104,3
0.935737,-0.653769,7
0.079349,-0.632436,5
0.398367,-0.059808,1
0.372943,0.191747,1
0.010890,0.682151,5
0.089705,-0.903724,9
0.409064,0.277624,3
0.376906,0.203115,1
-0.008572,1.254679,0
-0.079250,0.333306,0
0.411025,0.168973,1
0.230964,-0.135233,8
0.065388,-0.361021,2
0.133338,-0.456746,9
0.460686,0.187385,3
0.226913,-0.108500,8
-0.052227,-0.755237,4
0.368018,0.089830,3
0.234594,0.038883,5
-0.186027,-1.035935,4
-0.085734,-0.635068,6
-0.184424,0.568993,0
0.098259,-0.585583,7
0.383550,0.187204,3
0.237821,0.298913,8
0.067967,-0.408638,6
0.122950,-0.528625,9
0.173632,-0.490856,4
0.032672,1.954555,0
0.205160,-0.272781,6
0.326609,0.102969,1
0.087951,1.214826,0
0.139039,-0.278914,2
-0.035292,0.912753,0
0.502163,0.113562,3
0.280649,-0.100826,8
0.105863,-0.516726,4
-0.099965,-1.095452,7
0.241671,0.201618,5
0.238571,0.334904,5
-0.147962,-0.724404,6
0.212775,-0.436515,4
0.127575,-0.410176,7
0.439722,0.153983,1
0.192017,0.028178,8
0.302269,-0.195684,8
0.200865,-0.378691,9
-0.044991,-0.452497,2
0.082776,1.435181,0
-0.119899,-0.938894,9
0.350241,0.168615,1
-0.102164,-0.870062,9
0.096020,-0.145276,2
0.016489,0.589172,0
0.340613,0.121063,3
0.207091,-0.378692,9
0.288486,0.127256,5
0.057675,-0.180512,8
-0.263550,-0.890785,6
0.101151,0.073903,2
0.195388,0.187617,8
0.252110,0.267620,2
0.392582,0.167177,1
0.332416,0.084915,1
0.022967,-0.657247,4
0.358121,-0.015463,8
0.226206,0.243005,5
0.113940,-0.629493,9
0.263365,-0.288072,4
-0.107699,-0.892127,9
0.123705,-0.302140,2
0.418913,0.206808,3
0.310586,0.128759,3
0.043798,-0.450873,6
0.234376,0.097181,3
0.403563,0.261773,1
0.093462,1.936523,0
0.419530,0.041791,2
0.098225,-0.375485,5
0.533109,0.527633,3
0.063481,-0.518923,4
0.538976,0.022318,1
0.484466,0.272176,3
0.016697,-0.739321,7
-0.043612,1.780861,0
0.251571,-0.002285,8
0.238398,0.158329,8
-0.192294,1.347597,0
-0.053728,-0.589182,6
-0.015369,-0.534244,2
0.118286,-0.415678,7
0.476657,0.356606,3
0.382809,1.656274,0
0.183501,0.129599,5
0.090591,-0.399673,7
0.294452,0.490830,6
0.081175,-0.480103,7
0.372228,-0.062488,7
0.389319,0.135992,1
0.300546,0.240817,3
0.011630,-0.074908,6
0.340553,-0.185637,2
0.081039,-0.654399,9
-0.007001,-0.680193,9
0.255486,-0.122240,2
0.002706,-0.804320,7
0.414848,0.072536,3
0.458193,0.221343,7
-0.154927,-0.734414,6
0.179154,1.900914,0
0.172325,-0.166953,2
0.380707,-0.115648,3
0.193910,0.015201,3
-0.151539,-1.061014,9
-0.095695,-0.649357,6
0.036722,-0.693228,5
0.102889,0.052260,8
-0.018640,-0.538927,2
0.077055,0.182350,5
-0.101952,-0.942395,4
0.086203,-0.158462,2
0.390250,0.262651,1
0.392859,0.192040,3
0.164189,-0.521521,7
0.176258,0.268638,8
0.027926,-0.472309,2
0.338009,0.046940,1
0.027926,-0.472309,2
0.053825,-0.519464,2
-0.044998,-0.578180,6
0.264223,-0.357030,9
0.006960,-0.502293,2
0.188882,0.396561,5
0.348927,0.047594,7
0.210437,-0.085635,8
0.094066,-0.500474,4
0.257459,0.036991,8
0.027926,-0.472309,6
-0.071074,-0.839136,7
0.081430,0.230394,0
0.381517,0.115774,1
0.645747,-0.200054,1
-0.043448,-0.702238,7
0.117343,-0.126309,6
0.372917,0.198377,1
-0.186693,1.202586,0
0.419403,0.166379,1
0.027926,-0.472309,6
0.259642,1.582098,0
0.098743,-0.309447,8
0.197450,-0.024183,3
0.350759,0.235977,3
0.166280,-0.429176,4
0.330286,0.099548,3
0.228740,0.015034,2
0.275054,-0.135127,5
-0.112766,-0.673856,6
-0.164983,-0.991609,4
0.157415,-0.358452,7
0.050253,-1.460015,7
0.220432,-0.377260,4
0.359544,-0.109946,4
0.071267,-0.379484,2
0.151185,0.035262,5
-0.016073,-0.645292,7
0.224014,-0.127021,9
0.170278,-0.461024,4
0.424803,0.570504,5
0.040724,-0.454642,2
0.005490,-0.747557,9
0.179268,-0.496463,9
0.525542,0.160896,2
0.264604,-0.175704,2
0.031153,-0.675487,9
0.124844,-0.410351,7
0.230443,-0.216219,8
0.241440,-0.359601,9
0.475769,0.265003,3
0.037137,-0.272508,2
-0.136257,-0.707588,6
0.132336,0.178021,8
0.387896,0.196935,1
-0.064245,-0.604256,6
-0.080396,-0.627413,6
0.356849,0.170460,1
0.213056,1.223283,0
0.010781,1.326156,0
0.418277,0.417754,3
-0.142366,-0.716364,6
0.453682,0.185534,1
0.126852,-0.149604,8
0.481914,-0.032809,2
0.135366,-0.100189,5
0.151271,-0.323986,7
0.186108,-0.057631,5
0.335639,0.156045,1
0.543949,2.027153,0
0.104280,-0.366924,2
0.221122,0.159699,5
0.268725,-0.298746,9
0.396524,0.081828,3
0.383159,0.204907,1
0.228554,0.094588,5
0.039953,-0.455706,2
0.229568,-0.278939,7
0.087299,-0.390357,6
0.044696,-0.622719,4
-0.116417,-0.729077,6
0.266734,0.033764,8
0.380795,0.096445,1
0.225265,0.388834,5
-0.002759,-0.729034,4
-0.117200,-0.950883,9
0.542579,0.257295,3
-0.183342,-0.775271,6
0.360389,0.242899,1
-0.004706,-0.820003,9
0.156811,-0.032391,8
0.466893,0.263446,3
0.239921,1.768496,0
0.437668,1.714414,0
0.437244,0.225951,3
0.175317,1.842923,0
0.312524,0.086597,1
-0.109675,-0.669419,6
-0.041104,-0.365684,8
0.477807,0.116568,3
0.024128,-0.253863,5
0.107259,1.736961,0
0.023469,1.246688,0
0.281956,0.362561,5
-0.209199,-1.070263,7
-0.077355,-0.717358,8
0.155313,0.245057,8
0.189349,-0.436493,9
0.382698,0.013354,5
0.391699,0.111495,1
0.004125,-0.506349,6
0.212591,0.215987,8
0.393230,0.264066,1
0.364781,0.051357,1
-0.082451,-0.923407,7
-0.178217,-0.767899,6
0.132063,-0.599133,9
-0.076906,1.324526,0
-0.027963,-0.554217,6
0.228670,0.188077,0
0.203029,-0.391555,4
0.409645,0.163765,1
0.281035,0.263827,5
0.107750,-0.240244,2
0.390133,0.019578,8
0.501867,0.292929,3
0.244282,0.202521,5
-0.053673,-0.795286,4
0.481671,0.084249,3
0.268554,0.360907,5
0.215004,0.742591,0
-0.174840,-0.763043,6
0.143760,-0.099955,6
0.257800,-0.387695,7
-0.287411,1.341117,0
0.165270,-0.228167,8
-0.082508,-0.341024,8
0.062549,-0.622155,9
-0.197227,1.131469,0
0.272404,0.855087,0
0.649015,1.556784,0
0.408795,0.233758,1
0.362935,0.116824,1
0.447392,-0.107873,2
-0.026944,1.576320,0
0.503256,0.432736,3
0.054685,-0.638485,9
-0.063594,-0.752914,4
0.417667,0.163623,1
0.184498,0.308513,5
-0.171780,-0.758642,6
-0.114554,-0.676423,6
0.098552,-0.387571,5
0.074395,-0.698405,7
-0.129707,-0.989121,9
0.270400,0.419332,0
0.088812,-0.609696,9
0.358403,0.130025,1
-0.010455,-0.764954,4
0.137111,-0.272325,2
-0.028609,-0.383400,8
0.713352,0.292363,3
0.046978,-0.277621,6
-0.134260,-0.920640,4
0.236116,-0.357818,4
0.183599,0.487533,5
0.359643,0.128426,1
0.152856,-0.313903,6
0.233636,0.049273,2
0.113113,-0.646582,7
0.384285,0.014635,8
0.178471,0.152118,8
0.145421,-0.596254,7
0.024505,-0.658848,9
0.478408,0.224788,3
-0.078742,-0.625040,6
0.129490,-0.555830,4
-0.019286,-0.762848,4
0.353675,0.157706,3
0.367463,-0.067923,2
0.234422,-0.393450,9
-0.150173,-0.727582,6
0.161595,-0.421117,9
0.171531,-0.253383,4
0.375232,-0.116814,8
0.150942,-0.476494,7
0.027926,-0.472309,2
0.042650,-0.434397,5
0.027926,-0.472309,2
0.379725,0.387919,5
0.229848,-0.021035,5
-0.056358,-0.901751,7
0.638976,1.927555,0
0.205356,-0.193103,8
-0.014708,-0.533298,6
0.075306,-0.689641,9
0.281388,-0.179866,2
0.210470,-0.128547,2
0.417599,0.028243,8
0.043004,-0.700699,9
0.321759,0.046149,1
0.442673,0.054042,3
-0.004316,-0.595099,6
-0.179339,-1.041867,9
0.213764,-0.530316,7
0.366288,-0.018148,2
0.364044,1.445982,0
0.394573,1.236774,0
0.314341,0.044484,1
-0.111914,-0.942463,9
0.033486,-0.611072,4
0.176394,-0.307029,8
0.144598,-0.248022,5
0.263778,0.890343,0
0.079856,-0.400631,6
0.209068,0.064936,5
-0.098801,-0.653814,6
-0.006842,-0.522040,6
0.203239,-0.248349,7
0.272409,1.429072,0
0.266550,0.267335,5
0.351470,0.087503,1
0.350189,0.110356,1
0.266191,0.669782,0
0.138468,-0.214368,5
0.548500,0.290681,2
0.156315,0.448172,0
-0.165643,-0.749818,6
0.076279,0.114181,5
0.230417,0.539155,5
0.184093,-0.286457,8
0.416622,0.381376,3
0.498888,1.018836,3
0.264086,0.595486,5
0.175244,0.095444,5
0.704528,0.762399,3
-0.131819,-0.965285,4
0.160712,-0.186659,8
0.262983,-0.172150,2
0.544754,1.477967,0
0.231066,-0.001755,6
0.370266,0.774240,0
-0.101221,-0.856298,9
0.271169,0.701175,5
0.027926,-0.472309,2
0.226432,-0.320743,4
0.027926,-0.472309,2
0.299892,0.045678,3
-0.197132,0.719420,0
0.027658,-0.675347,4
0.066111,-0.185404,6
0.339845,0.171798,1
0.081893,-0.865273,9
0.407389,0.388056,5
-0.092329,-0.644529,6
0.447359,0.122595,3
0.051581,-0.439656,2
0.341531,1.461829,0
-0.339474,1.633934,0
0.260209,0.067713,8
0.187675,-0.249916,9
0.005678,-0.560076,6
0.211017,-0.367598,9
0.005866,-0.308431,2
0.180941,0.127574,5
-0.136420,-0.901467,7
0.740854,-0.185654,1
0.317611,0.036682,1
0.117446,-0.311086,2
0.358581,0.094811,1
0.340909,0.396576,2
0.254172,0.193984,8
0.291443,-0.206753,9
0.389095,0.266765,1
-0.099790,1.677547,0
0.217261,-0.460293,7
0.733770,0.185356,2
0.386162,0.229372,1
0.113187,1.153671,0
0.442069,0.263101,3
0.354442,-0.089252,7
0.275737,0.050937,8
0.027926,-0.472309,2
0.243710,0.205631,5
-0.022045,-0.543801,2
-0.089395,-0.762191,4
0.301284,0.008148,1
0.306665,-0.149443,2
0.346891,-0.104819,4
0.522939,1.799402,0
0.355961,0.116277,3
0.170066,-0.482549,9
0.382982,0.161185,3
0.126550,-0.539339,7
0.238135,-0.013364,5
-0.137163,-0.708889,6
-0.088893,0.063121,0
0.211874,-0.505884,7
0.377009,0.081059,3
-0.031543,-0.707396,4
0.402035,0.011450,8
0.379211,0.133466,1
0.505678,0.178359,2
0.008977,-0.547047,6
0.636354,1.851860,0
0.275941,0.145414,8
-0.136157,-0.987975,4
0.222781,-0.372301,4
-0.104222,-0.661592,6
0.252542,-0.408319,7
0.194090,-0.164134,7
0.193027,0.367465,5
0.278323,0.323366,5
0.291182,-0.030647,1
0.241081,-0.220933,5
0.094876,-0.058674,2
0.315252,-0.133190,6
-0.111775,-0.672433,6
0.356695,0.174243,1
0.146661,-0.526662,7
0.109546,-0.168292,8
0.236469,-0.128892,1
0.364038,0.181738,5
-0.134060,-0.937768,9
0.185536,0.842444,0
0.202690,-0.188373,8
0.047541,-0.540313,4
-0.092922,-0.885881,9
0.333821,-0.605508,7
0.223339,-0.386307,4
0.391121,0.296795,3
-0.107168,-0.905037,9
-0.008539,-0.524469,2
0.117911,-0.583560,9
0.077308,-0.357566,7
-0.052539,-0.587479,6
0.192840,-0.119270,8
0.341633,-0.132857,2
0.284748,0.368914,5
0.097110,-0.183228,3
0.361192,0.109894,1
0.071637,-0.665817,7
-0.155183,-0.734782,6
0.402380,0.259461,1
0.369720,-0.032169,7
-0.131527,-0.918297,9
0.561063,0.318292,3
0.324155,-0.197742,2
0.081574,-0.398259,6
0.278445,0.046534,2
0.029145,-0.646223,4
0.221248,0.351884,5
0.233793,0.082098,3
0.539057,0.243866,3
-0.139791,-1.207386,7
0.227915,-0.524754,7
-0.136815,-0.037245,0
0.348492,-0.163279,8
0.312562,-0.195200,7
-0.323444,0.938298,0
0.095422,-0.408879,2
0.800983,-0.108004,1
0.312373,0.975139,0
0.027926,-0.472309,2
-0.186673,-1.090205,4
0.500361,0.461858,3
0.320325,-0.221629,7
-0.172902,-1.022525,4
0.321798,0.134289,6
0.045131,0.348625,5
0.486614,-0.024933,1
0.007455,-0.552487,6
0.407733,0.209583,3
0.126648,-0.887840,7
0.331163,-0.149460,8
-0.014205,-0.355767,8
0.371755,0.212052,1
0.075488,-0.753634,9
-0.109365,-0.981978,9
-0.355970,0.650824,0
0.357889,-0.054207,8
0.564668,-0.081691,1
0.147041,-0.071030,3
0.027926,-0.472309,2
0.458193,0.181087,1
0.490711,0.322799,3
0.307500,-0.254799,7
-0.159439,-0.978112,4
0.240679,0.368784,5
-0.014143,-0.746307,7
0.338335,0.264347,1
-0.044971,-0.387233,8
0.188317,1.177166,0
0.098131,-0.710785,9
0.287660,-0.036068,1
-0.202131,1.437100,0
-0.120937,-0.927384,4
0.963001,-0.210554,1
0.028735,-0.601260,4
0.027926,-0.472309,2
0.154296,-0.523476,4
0.392300,0.272706,3
0.404845,0.151217,1
-0.092778,-0.946231,4
0.238046,-0.663768,7
0.026671,0.232784,5
0.354426,0.399873,5
0.005293,-0.504677,6
0.127459,-0.471892,8
-0.145079,-0.945863,7
0.413883,-0.105295,2
0.024468,-0.374471,8
0.027926,-0.472309,2
0.252620,-0.598485,9
0.375199,0.407372,5
-0.084293,1.520788,0
0.416990,0.091744,1
0.010136,-0.673454,9
-0.146885,-0.072496,8
0.271659,0.384733,5
-0.006750,-0.254856,8
-0.300538,0.598398,0
0.371390,0.144303,3
0.231375,-0.676937,9
0.213415,-0.368568,4
-0.087575,-0.354161,8
0.178655,-0.255518,2
-0.153792,-1.009467,9
0.077602,-0.137077,8
-0.187959,-1.038748,4
0.362299,0.081884,2
0.860003,-0.202572,1
0.149967,1.176284,0
-0.124008,-0.885439,7
0.129993,-0.331068,2
-0.026567,-0.856488,7
-0.148959,-0.725837,6
0.141283,-0.373440,3
0.167316,-0.621344,9
0.341094,0.323405,5
-0.102154,1.166669,0
1.305506,-0.382263,1
0.394655,0.128540,1
-0.300201,0.959712,0
0.486068,-0.119240,7
-0.316000,0.962192,0
0.699280,-0.042158,1
-0.103738,-0.946083,7
0.199905,-0.172182,8
-0.395454,0.292084,0
0.110444,0.917013,0
1.286257,-0.313060,1
0.238656,-0.017546,3
-0.022931,-0.300639,2
-0.033319,-0.559945,6
0.027926,-0.472309,2
0.421585,0.242549,3
0.159132,-0.316075,3
0.108290,0.226995,8
-0.122840,-0.921112,7
0.417603,0.343419,5
0.297089,0.254029,3
-0.000299,-0.620137,8
0.459981,0.373034,3
0.368046,-0.048954,2
0.027926,-0.472309,6
-0.197651,-1.038439,9
-0.106271,-0.664533,6
0.205339,0.286505,5
0.524520,-0.065878,1
0.164994,0.152933,0
-0.016766,1.168088,0
0.315654,-0.065923,2
0.347341,0.079452,9
0.855179,-0.120472,1
-0.339178,0.475411,0
0.027926,-0.472309,2
1.137268,-0.200571,1
0.558855,0.420740,3
0.210934,-1.003521,7
0.363337,0.412704,5
-0.042758,-0.573465,6
0.317654,0.191259,3
0.263931,0.147346,3
0.136669,-0.373811,2
-0.073060,-0.742243,2
0.247970,-0.115505,6
0.286738,0.447372,3
-0.019047,-0.725838,4
1.239315,-0.196239,1
0.452524,0.002329,8
0.147521,-0.467353,9
0.027926,-0.472309,2
1.168743,-0.113908,1
0.027926,-0.472309,6
-0.238370,-1.104535,7
0.413629,-0.071131,1
-0.064404,-0.604483,6
-0.153587,-0.990784,4
0.023070,-0.413880,8
-0.123748,-0.967777,9
-0.197131,-1.024887,4
0.393913,0.365228,3
0.349520,0.197127,3
-0.107433,-0.848388,9
1.516129,-0.328783,1
0.111152,-0.453162,4
-0.044148,-0.870624,4
0.689761,-0.138333,2
-0.157889,-0.169836,0
0.120010,-0.516771,9
0.224101,0.345959,5
0.290128,-0.148762,2
0.300887,0.203744,3
0.001496,-0.512525,6
-0.036640,-0.544363,6
-0.135868,-0.707030,6
0.380576,-0.229169,9
0.414804,-0.019120,7
0.895962,-0.174872,1
-0.025973,-0.549794,6
-0.269510,-1.187501,7
0.079248,-0.577355,9
0.061458,0.330624,5
0.339363,1.153403,0
-0.103051,-0.831148,4
0.336529,-0.051314,7
-0.149501,-0.920691,4
0.361572,0.532052,7
0.009489,-0.819138,7
0.377464,0.275713,3
0.192003,0.084393,2
0.006866,2.081911,0
0.027926,-0.472309,2
0.070974,-0.574745,7
-0.032077,-1.211582,7
0.120722,-0.245660,6
0.246808,-0.482974,9
0.266980,0.429948,3
0.186499,0.373857,5
0.204013,-0.426562,7
0.515613,-0.358688,8
0.198603,-0.295747,9
0.215612,-0.893672,9
-0.230676,-1.127026,9
-0.065829,-0.287633,8
0.172765,-0.423659,9
0.681689,2.062050,0
0.116783,-0.389441,2
0.461111,0.161976,1
-0.064713,-0.665982,4
0.081898,-0.573687,2
0.249527,-0.195442,8
0.382700,0.234437,3
0.062262,-0.408231,5
-0.099493,-0.829022,4
0.426381,0.127567,1
0.423027,0.816828,5
0.320453,0.123596,1
0.132988,-1.147449,7
0.166461,-0.489236,9
0.164580,1.404070,0
-0.032595,-0.559803,6
1.151094,-0.217806,1
-0.143941,-0.448686,2
0.027926,-0.472309,2
0.495778,-0.043902,2
0.066159,0.554556,3
0.209408,-0.445716,7
-0.021689,-0.570102,6
0.081325,-0.632222,7
0.587222,-0.089810,1
0.238287,0.104482,5
0.111981,-0.370907,2
0.351453,-0.011175,8
0.278545,0.190166,3
0.230511,-0.007919,5
0.112348,-0.445497,4
0.299802,-0.626841,9
0.081348,0.290814,5
0.027926,-0.472309,2
-0.080445,-0.627483,6
0.488172,-0.033052,2
0.017169,-0.683812,9
0.316780,0.021156,1
-0.119138,-0.922716,9
0.305568,-0.241524,9
-0.034318,-0.561375,6
0.037125,-0.566317,4
0.273369,0.684421,5
0.319321,0.563991,5
-0.159178,-0.994628,9
0.155242,-0.101264,9
-0.011525,-0.466132,2
0.005919,-0.694255,4
0.289144,-0.207362,3
0.467999,0.050756,3
0.479915,-0.025049,1
0.332642,0.131280,3
-0.149599,-0.335537,2
-0.212689,0.870491,0
0.810035,-0.118903,1
1.038719,-0.177473,1
0.075860,-0.433818,2
0.385285,0.145769,1
0.232133,-0.291030,1
-0.095261,-0.648734,6
0.361270,-0.017767,3
-0.052500,-0.588857,6
0.089103,-0.387869,2
0.397835,0.076593,8
-0.025286,-0.537244,6
0.106297,-0.588117,4
0.152505,0.771703,5
0.235235,0.159439,5
0.280481,0.505274,3
0.517321,0.247273,3
0.193839,1.589429,0
-0.184969,-0.026800,0
-0.042942,-0.573728,6
0.264472,-0.512401,7
0.124848,-0.402922,4
0.007260,-0.508751,2
-0.273914,0.429000,0
-0.035263,-0.403264,6
0.235251,0.231083,5
0.022744,-0.002948,5
0.091982,-0.734558,9
0.368596,0.061453,1
-0.098171,-0.990024,9
0.138282,0.247650,5
0.030165,-0.108999,8
-0.037934,0.568978,0
0.780044,-0.192949,1
0.141795,-0.207839,0
-0.006213,-0.895475,7
-0.024133,-0.726282,4
0.083412,-0.505051,4
-0.045265,-0.761867,4
-0.052274,-0.876661,7
0.346340,0.239795,3
-0.036157,0.417967,0
-0.046538,-0.753057,7
1.300312,-0.341136,1
-0.144638,-1.003561,4
0.024921,-0.081615,6
0.082161,-0.374796,2
0.305080,0.205285,3
0.311279,0.092194,1
0.602753,-0.807242,7
0.396433,-0.015079,3
-0.137972,-0.877320,9
0.281006,-0.047016,3
0.044654,0.997048,0
-0.105402,-0.663286,6
-0.227228,-1.116301,9
0.027926,-0.472309,2
0.036595,0.584691,5
0.157844,-0.558505,9
0.286404,0.277712,3
0.161801,-0.456735,9
-0.008164,-0.291640,8
0.021897,-0.484031,6
-0.123894,-0.306778,8
0.300457,-0.082882,2
-0.110392,-0.914212,7
-0.112026,1.585071,0
0.539333,-0.147304,1
0.582372,0.362062,3
0.055177,-0.565683,4
-0.047260,-0.581311,6
0.185008,0.685229,0
0.373751,0.056942,2
0.364209,0.267214,3
0.428705,0.032032,7
-0.069295,-0.832724,9
0.027926,-0.472309,2
0.109816,1.476668,0
0.429207,0.245035,3
0.048559,-0.705447,7
0.227320,-0.324461,7
-0.027058,-0.550980,2
0.582825,0.016212,3
0.356771,0.018914,1
0.175609,-0.710046,7
-0.220835,-1.122993,9
-0.067952,-0.275357,2
0.894466,-0.150134,1
0.258145,-0.293957,9
0.155709,0.673834,5
0.083302,-0.210361,2
0.760402,-0.136418,1
0.122342,-0.342002,2
0.222277,-1.035841,7
0.037376,-0.630103,4
-0.040547,-0.570298,2
0.053421,-0.590223,9
0.876760,-0.122820,1
0.386788,-0.040633,1
-0.120473,-0.684920,6
0.484141,-0.006365,2
-0.220224,-0.282306,8
-0.047527,-0.580297,6
0.118179,-0.152664,8
-0.157135,-0.210579,8
-0.208687,2.086437,0
0.783870,1.942835,0
0.418904,0.220697,1
1.059999,-0.241905,1
0.033796,-0.446231,2
0.450881,-0.123566,2
-0.097467,0.594987,3
-0.083067,0.515823,0
-0.243280,-1.153450,4
-0.121862,-0.884743,9
0.025598,-0.042361,5
-0.020051,-0.755150,9
-0.131467,-0.700708,6
0.235499,-0.571909,7
-0.116546,-0.216010,8
0.389719,0.029922,9
-0.149084,-0.938016,9
0.055421,-0.180514,8
-0.182440,1.898426,0
0.162164,-0.537430,7
0.287673,0.199759,1
0.297437,-0.208266,4
0.164870,-0.283233,2
0.115463,-0.436557,8
0.469737,0.498463,3
0.224164,-0.100681,8
-0.184855,-1.021787,4
0.429821,0.210359,1
-0.078583,-0.076966,5
-0.131344,-0.964219,4
-0.197606,-0.795793,6
1.333762,-0.297479,1
0.085721,-0.593645,7
-0.175862,-1.079893,9
0.145904,-0.266258,8
-0.155554,-0.059818,2
0.142819,-0.463921,9
0.222942,0.191788,3
-0.118050,2.155970,0
0.182458,-0.408538,9
0.426236,0.185423,1
0.084231,-0.394592,6
0.226514,-0.246486,2
0.370812,1.740379,0
0.390724,0.405442,3
0.162568,-0.467891,7
0.040818,-0.409261,4
-0.087650,-0.637816,6
-0.019509,-0.345165,5
0.175347,-0.290308,5
-0.236141,-0.851280,6
0.203679,-0.396385,7
-0.032409,-0.751642,7
0.422710,0.247184,3
0.045077,-0.363740,8
0.002424,-0.714237,4
0.164151,-0.469406,9
0.052507,-0.951686,7
-0.386182,0.728288,0
0.325467,0.170203,5
0.062865,-0.672279,9
0.208958,0.151945,5
0.264590,-0.234422,4
-0.200856,-1.033975,7
0.009316,-0.472558,2
0.219993,-0.074500,8
-0.163166,-0.975940,4
0.396174,0.158494,3
0.354559,0.200929,1
0.204893,-0.228690,6
-0.062708,-0.043153,5
0.382387,-0.028840,8
-0.195975,-0.793446,6
0.279093,0.206775,9
0.320565,0.295581,1
0.335984,0.102591,9
0.389699,0.299118,1
0.275215,-0.283535,7
0.095087,-0.594579,7
0.396296,0.084894,8
0.131508,-0.192246,8
-0.045297,-0.233325,8
0.133943,0.101474,5
0.200075,-0.682092,7
0.180762,-0.167408,3
0.420632,0.351972,1
-0.142165,-0.923511,4
-0.037897,-0.866327,4
-0.173830,-0.761590,6
-0.183183,0.844995,0
-0.092604,-0.863221,7
0.305298,-0.079390,7
0.130153,2.185483,0
0.058779,-0.681823,7
0.424226,0.408348,3
0.600729,0.207057,3
0.113783,-0.401372,2
0.033009,1.823710,0
-0.224142,-0.833995,6
0.087028,-0.391477,6
0.130817,-0.530711,9
0.219716,-0.005112,8
0.206333,-0.199335,8
0.068375,-0.097142,5
-0.105435,0.016275,5
0.442312,-0.040755,8
